timeStamp,stats_time,stats_total_cpu_usage,cpu_0,cpu_1,cpu_2,cpu_3,cpu_4,cpu_5,cpu_6,cpu_7,memory_usage,memory_cache,memory_limit,rx_bytes,rx_dropped,rx_errors,rx_packets,tx_bytes,tx_dropped,tx_errors,tx_packets
2019-08-31T10:16:03.147960885Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-31T10:16:04.054760661Z,902,450940835,196494804,35985589,65047815,110854293,14617143,2896026,4067925,20977240,20910080,0,268435456,1007,0,0,9,0,0,0,0
2019-08-31T10:16:05.080363923Z,1928,700464694,196494804,43057031,75688816,160108831,193992254,4798329,5099821,21224808,22761472,0,268435456,2050,0,0,15,0,0,0,0
2019-08-31T10:16:06.109773626Z,2957,948502257,196494804,43165823,75688816,160108831,432703296,5278247,5539482,29522958,24866816,0,268435456,2263,0,0,16,0,0,0,0
2019-08-31T10:16:07.139225498Z,3987,1200738287,196494804,43165823,75688816,160108831,682746472,6041616,5844331,30647594,26443776,0,268435456,2443,0,0,17,0,0,0,0
2019-08-31T10:16:08.165647446Z,5013,1471841978,196494804,43165823,75688816,160108831,947158295,6520575,6153653,36551181,29863936,0,268435456,2726,0,0,19,0,0,0,0
2019-08-31T10:16:09.191270834Z,6039,1723200209,196494804,43165823,75688816,160108831,1197583021,7350059,6153653,36655202,29802496,0,268435456,2726,0,0,19,0,0,0,0
2019-08-31T10:16:10.216037155Z,7064,1971996893,196494804,43180604,75704348,160108831,1444623258,7899871,7249861,36735316,31907840,0,268435456,2726,0,0,19,0,0,0,0
2019-08-31T10:16:11.242950732Z,8090,2225223760,212209859,43542031,76029226,165100567,1592182912,7899871,9054469,119204825,40910848,0,268435456,2906,0,0,20,0,0,0,0
2019-08-31T10:16:12.265602462Z,9113,2492846910,239479263,43633956,76401217,165167193,1831737298,7899871,9323287,119204825,40890368,0,268435456,2906,0,0,20,0,0,0,0
2019-08-31T10:16:13.29490858Z,10142,2740688314,239479263,43865064,76828948,165167193,2078673982,8036596,9432443,119204825,40890368,0,268435456,2906,0,0,20,0,0,0,0
2019-08-31T10:16:14.32966092Z,11177,2988559303,239479263,43982649,77260041,165167193,2325634133,8036596,9670339,119329089,40902656,0,268435456,2906,0,0,20,0,0,0,0
2019-08-31T10:16:15.3552751Z,12203,3253941301,239479263,44020128,77574215,165167193,2332863250,259519562,9984659,125333031,49172480,0,268435456,2976,0,0,21,0,0,0,0
2019-08-31T10:16:16.378872746Z,13226,3508327454,239479263,44020128,77918315,165167193,2332863250,513230371,9984659,125664275,49172480,0,268435456,2976,0,0,21,0,0,0,0
2019-08-31T10:16:17.410320034Z,14258,3759758081,239479263,44161713,177726648,165167193,2333132549,664238869,9984659,125867187,49352704,0,268435456,2976,0,0,21,0,0,0,0
2019-08-31T10:16:18.440176105Z,15288,4012810620,239479263,44498958,429085206,165167193,2334434038,664238869,9984659,125922434,50683904,0,268435456,2976,0,0,21,0,0,0,0
2019-08-31T10:16:19.46537909Z,16313,4282112097,239479263,44751814,696241201,165191941,2334434038,666012994,9984659,126016187,52924416,0,268435456,3156,0,0,22,0,0,0,0
2019-08-31T10:16:20.490854331Z,17338,4528070496,239479263,45040291,940129864,165191941,2334434038,667708563,9984659,126101877,55164928,0,268435456,3156,0,0,22,0,0,0,0
2019-08-31T10:16:21.515848961Z,18363,4780206577,239479263,45040291,1181392405,165191941,2334434038,669066364,9984659,135617616,72683520,0,268435456,3156,0,0,22,0,0,0,0
2019-08-31T10:16:22.543606828Z,19391,5035681727,239479263,45380757,1435969834,165191941,2334434038,669524495,9984659,135716740,72683520,0,268435456,3156,0,0,22,0,0,0,0
2019-08-31T10:16:23.568681025Z,20416,5300321492,239479263,45683578,1689110134,165191941,2334434038,669904047,20726202,135792289,72683520,0,268435456,3156,0,0,22,0,0,0,0
2019-08-31T10:16:24.593839059Z,21441,5551638979,239479263,45764130,1939617718,165218274,2334434038,669904047,20726202,136495307,72683520,0,268435456,3156,0,0,22,0,0,0,0
2019-08-31T10:16:25.621023214Z,22469,5802845376,239479263,45851412,2190198692,165218274,2334434038,669904047,20726202,137033448,72683520,0,268435456,3156,0,0,22,0,0,0,0
2019-08-31T10:16:26.648800662Z,23496,6064791321,239479263,46113050,2451362255,165218274,2334434038,670350689,20726202,137107550,72683520,0,268435456,3156,0,0,22,0,0,0,0
2019-08-31T10:16:27.67282635Z,24520,6327973551,293297214,46113050,2512746548,165218274,2334434038,670748595,168260803,137155029,72683520,0,268435456,3156,0,0,22,0,0,0,0
2019-08-31T10:16:28.7019123Z,25549,6572507471,293628504,46113050,2512746548,165218274,2334434038,671205136,342411238,206750683,90972160,0,268435456,3156,0,0,22,0,0,0,0
2019-08-31T10:16:29.727914395Z,26575,6820260815,293937154,46128717,2512746548,165232620,2334434038,671531596,342411238,453838904,90972160,0,268435456,3226,0,0,23,0,0,0,0
2019-08-31T10:16:30.755997986Z,27603,7088922563,294086953,46403682,2512746548,165232620,2334434038,672002656,342411238,721604828,90972160,0,268435456,3226,0,0,23,0,0,0,0
2019-08-31T10:16:31.778998206Z,28626,7343325323,294429194,46403682,2512746548,165232620,2334434038,672357884,342411238,975310119,90972160,0,268435456,3226,0,0,23,0,0,0,0
2019-08-31T10:16:32.814120891Z,29662,7389835748,294974912,46484991,2512746548,165930671,2334434038,672944736,342411238,1019908614,91148288,0,268435456,3226,0,0,23,0,0,0,0
2019-08-31T10:16:33.847612402Z,30695,7391463019,295869447,46484991,2512746548,165930671,2334434038,673677472,342411238,1019908614,91033600,0,268435456,3226,0,0,23,0,0,0,0
