timeStamp,stats_time,stats_total_cpu_usage,cpu_0,cpu_1,cpu_2,cpu_3,cpu_4,cpu_5,cpu_6,cpu_7,memory_usage,memory_cache,memory_limit,rx_bytes,rx_dropped,rx_errors,rx_packets,tx_bytes,tx_dropped,tx_errors,tx_packets
2019-08-31T09:49:41.36894386Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-31T09:49:42.349596701Z,976,470185850,27939247,34455672,315886277,40987792,10170532,13678373,5307727,21760230,21975040,0,268435456,266,0,0,3,0,0,0,0
2019-08-31T09:49:43.375922729Z,2002,718495875,32250763,35823423,334167366,45625747,19045762,223640028,5348186,22594600,24883200,0,268435456,1657,0,0,13,0,0,0,0
2019-08-31T09:49:44.401399218Z,3028,964284413,32366514,36111728,334167366,45625747,19127589,468776715,5348186,22760568,24842240,0,268435456,2050,0,0,15,0,0,0,0
2019-08-31T09:49:45.427630776Z,4054,1213785194,32366514,36611972,334167366,45625747,20037706,716647410,5348186,22980293,26378240,0,268435456,2263,0,0,16,0,0,0,0
2019-08-31T09:49:46.4530359Z,5080,1477429828,32579647,37017229,334167366,45625747,25127077,974584283,5348186,22980293,29798400,0,268435456,2443,0,0,17,0,0,0,0
2019-08-31T09:49:47.475695436Z,6102,1733762785,32716564,37762299,334167366,45625747,25194688,1229967642,5348186,22980293,30220288,0,268435456,2726,0,0,19,0,0,0,0
2019-08-31T09:49:48.504847879Z,7131,1981072746,32939314,39393481,334167366,45659387,25260216,1475324503,5348186,22980293,32329728,0,268435456,2726,0,0,19,0,0,0,0
2019-08-31T09:49:49.531842204Z,8158,2227748464,33170034,40527635,334167366,45659387,31287342,1714608221,5348186,22980293,40861696,0,268435456,2726,0,0,19,0,0,0,0
2019-08-31T09:49:50.558675882Z,9185,2496677991,33394873,40841553,334167366,45659387,31333910,1982910055,5348186,23022661,40861696,0,268435456,2906,0,0,20,0,0,0,0
2019-08-31T09:49:51.582094754Z,10209,2744823778,33521805,41205342,334167366,45659387,31381136,2230288276,5348186,23252280,40861696,0,268435456,2906,0,0,20,0,0,0,0
2019-08-31T09:49:52.609182742Z,11236,2986499520,33539096,41544574,334167366,45674730,36893178,2465757229,5348186,23575161,49184768,0,268435456,2906,0,0,20,0,0,0,0
2019-08-31T09:49:53.637889382Z,12264,3236951930,33760225,41782366,334167366,232716400,36941108,2517555388,5348186,34680891,49184768,0,268435456,2906,0,0,20,0,0,0,0
2019-08-31T09:49:54.665786814Z,13292,3504845689,33760225,42133490,334167366,499840746,36988846,2517555388,5348186,35051442,49184768,0,268435456,2906,0,0,20,0,0,0,0
2019-08-31T09:49:55.694126824Z,14321,3749665777,33760225,42323218,334302630,743902209,37036592,2517555388,5348186,35437329,49496064,0,268435456,2976,0,0,21,0,0,0,0
2019-08-31T09:49:56.726653845Z,15353,3995022114,33760225,42323218,335126644,988046408,37083730,2517555388,5348186,35778315,51142656,0,268435456,2976,0,0,21,0,0,0,0
2019-08-31T09:49:57.755746079Z,16382,4258707153,34036543,90698557,336583762,1201483521,37167661,2517555388,5348186,35833535,53383168,0,268435456,3156,0,0,22,0,0,0,0
2019-08-31T09:49:58.779291596Z,17406,4510984525,34208845,90698557,395760642,1394028311,37497266,2517555388,5348186,35887330,55623680,0,268435456,3156,0,0,22,0,0,0,0
2019-08-31T09:49:59.80551873Z,18432,4770301343,34208845,90698557,643919001,1394028311,38116838,2528094275,5348186,35887330,72716288,0,268435456,3156,0,0,22,0,0,0,0
2019-08-31T09:50:00.832140291Z,19459,5019178001,48344672,90698557,720095575,1394028311,196438420,2528250317,5434819,35887330,72716288,0,268435456,3156,0,0,22,0,0,0,0
2019-08-31T09:50:01.858849395Z,20485,5292738665,48344672,90698557,720271574,1394028311,469273974,2528250317,5818180,36053080,72695808,0,268435456,3156,0,0,22,0,0,0,0
2019-08-31T09:50:02.883857661Z,21510,5542176384,48344672,187414163,748126894,1394055028,493552859,2528250317,6180712,136251739,72695808,0,268435456,3156,0,0,22,0,0,0,0
2019-08-31T09:50:03.911929021Z,22538,5795021715,48344672,187414163,748126894,1394055028,494216316,2528250317,6253607,388360718,72695808,0,268435456,3156,0,0,22,0,0,0,0
2019-08-31T09:50:04.93867322Z,23565,6048810103,48344672,187414163,748126894,1394055028,494925999,2528250317,6352394,641340636,72695808,0,268435456,3156,0,0,22,0,0,0,0
2019-08-31T09:50:05.965720086Z,24592,6328196249,48344672,187414163,748126894,1394055028,495452997,2528277796,6432590,920092109,72695808,0,268435456,3156,0,0,22,0,0,0,0
2019-08-31T09:50:06.991201247Z,25618,6574319836,48344672,187414163,896164574,1470022036,495771775,2528557880,27890762,920153974,91045888,0,268435456,3156,0,0,22,0,0,0,0
2019-08-31T09:50:08.023210498Z,26650,6826600895,48397735,187414163,1147926556,1470043914,495987172,2528708597,27941057,920181701,90976256,0,268435456,3156,0,0,22,0,0,0,0
2019-08-31T09:50:09.052998763Z,27679,7089549654,310415345,187414163,1148369750,1470043914,496226081,2528910231,27988469,920181701,90976256,0,268435456,3156,0,0,22,0,0,0,0
2019-08-31T09:50:10.080220614Z,28707,7346201387,566293328,187414163,1148369750,1470436621,496226081,2529240977,28038766,920181701,90976256,0,268435456,3156,0,0,22,0,0,0,0
