timeStamp,stats_time,stats_total_cpu_usage,cpu_0,cpu_1,cpu_2,cpu_3,cpu_4,cpu_5,cpu_6,cpu_7,memory_usage,memory_cache,memory_limit,rx_bytes,rx_dropped,rx_errors,rx_packets,tx_bytes,tx_dropped,tx_errors,tx_packets
2019-08-31T10:54:33.085722504Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-31T10:54:33.658586634Z,569,612907464,177036541,13765288,1516798,26808211,10524527,51114441,128049399,204092259,22155264,0,2147483648,266,0,0,3,0,0,0,0
2019-08-31T10:54:34.68190642Z,1592,1375244603,177172114,14476391,4760059,26866264,10524527,51114441,128172038,962158769,28323840,0,2147483648,782,0,0,8,0,0,0,0
2019-08-31T10:54:35.705064098Z,2616,2143357902,177186828,14808906,4869857,26866264,10524527,51152643,128190315,1729758562,28323840,0,2147483648,2050,0,0,15,0,0,0,0
2019-08-31T10:54:36.731967072Z,3642,2888639285,177377322,15030000,4940176,26866264,10524527,51152643,128190315,2474558038,28323840,0,2147483648,2050,0,0,15,0,0,0,0
2019-08-31T10:54:37.755155878Z,4666,3651247811,177377322,15384780,5240140,26866264,10524527,51152643,128190315,3236511820,28741632,0,2147483648,2443,0,0,17,0,0,0,0
2019-08-31T10:54:38.778809896Z,5689,4413254497,177398096,15603534,10192167,26866264,10524527,51162329,128190315,3993317265,38481920,0,2147483648,2513,0,0,18,0,0,0,0
2019-08-31T10:54:39.805383211Z,6716,5184486596,177398096,236522980,10579486,26866264,10524527,51162329,128190315,4543242599,38481920,0,2147483648,2726,0,0,19,0,0,0,0
2019-08-31T10:54:40.840713744Z,7751,5673858129,178104521,724339249,11388568,26866264,10524527,51202086,128190315,4543242599,38625280,0,2147483648,2726,0,0,19,0,0,0,0
2019-08-31T10:54:41.873987246Z,8784,5684718309,178104521,724339249,12654160,36305178,10524527,51202086,128233208,4543355380,47357952,0,2147483648,2906,0,0,20,0,0,0,0
2019-08-31T10:54:42.907654041Z,9818,5685870438,178104521,724339249,13209104,36343916,10524527,51349177,128233208,4543766736,47251456,0,2147483648,2906,0,0,20,0,0,0,0
2019-08-31T10:54:43.941222098Z,10852,5687180552,178634979,724339249,13809921,36412648,10524527,51381571,128233208,4543844449,47251456,0,2147483648,2906,0,0,20,0,0,0,0
2019-08-31T10:54:44.973272457Z,11884,5688522486,179196791,724339249,13809921,37192770,10524527,51381571,128233208,4543844449,47251456,0,2147483648,2906,0,0,20,0,0,0,0
2019-08-31T10:54:45.995683566Z,12906,5695691230,179541317,724358175,13809921,37712835,10613518,57577807,128233208,4543844449,55914496,0,2147483648,2906,0,0,20,0,0,0,0
2019-08-31T10:54:47.018515692Z,13929,5696345018,179684779,724528605,13809921,37973631,10613518,57656907,128233208,4543844449,55914496,0,2147483648,2976,0,0,21,0,0,0,0
2019-08-31T10:54:48.050581149Z,14961,5697099666,180154689,724528605,13809921,38220622,10613518,57694654,128233208,4543844449,55914496,0,2147483648,2976,0,0,21,0,0,0,0
2019-08-31T10:54:49.083940122Z,15994,5698535379,181320610,724696033,13809921,38220622,10613518,57694654,128335572,4543844449,56016896,0,2147483648,2976,0,0,21,0,0,0,0
2019-08-31T10:54:50.117074226Z,17028,5700703131,182774316,725332449,13809921,38220622,10613518,57694654,128413202,4543844449,56623104,0,2147483648,3156,0,0,22,0,0,0,0
2019-08-31T10:54:51.151428992Z,18062,5704507429,186391897,725410227,13809921,38220622,10613518,57726510,128490285,4543844449,58982400,0,2147483648,3156,0,0,22,0,0,0,0
2019-08-31T10:54:52.188410286Z,19099,5708294498,188960527,726575072,13809921,38220622,10613518,57726510,128543879,4543844449,61554688,0,2147483648,3156,0,0,22,0,0,0,0
2019-08-31T10:54:53.22234244Z,20133,5711896946,188960527,730110245,13809921,38220622,10613518,57726510,128611154,4543844449,63795200,0,2147483648,3156,0,0,22,0,0,0,0
2019-08-31T10:54:54.258517208Z,21169,5732187012,188960527,732382897,13809921,38220622,10613518,57726510,146628568,4543844449,84008960,0,2147483648,3156,0,0,22,0,0,0,0
2019-08-31T10:54:55.293342538Z,22204,5733608066,189476328,733216665,13809921,38220622,10613518,57726510,146700053,4543844449,84008960,0,2147483648,3156,0,0,22,0,0,0,0
2019-08-31T10:54:56.326059395Z,23237,5734997447,190120291,733850724,13809921,38220622,10613518,57765597,146772325,4543844449,84008960,0,2147483648,3156,0,0,22,0,0,0,0
2019-08-31T10:54:57.360351282Z,24271,5736570302,190468966,735001144,13809921,38220622,10613518,57765597,146846085,4543844449,84008960,0,2147483648,3156,0,0,22,0,0,0,0
2019-08-31T10:54:58.391546582Z,25302,5738030629,190468966,736384113,13809921,38220622,10613518,57765597,146923443,4543844449,84008960,0,2147483648,3156,0,0,22,0,0,0,0
2019-08-31T10:54:59.427234407Z,26338,5739554588,190468966,737830042,13809921,38220622,10613518,57765597,147001473,4543844449,84008960,0,2147483648,3156,0,0,22,0,0,0,0
2019-08-31T10:55:00.459789519Z,27370,5740723989,191024403,738415026,13809921,38220622,10613518,57765597,147030453,4543844449,84008960,0,2147483648,3156,0,0,22,0,0,0,0
2019-08-31T10:55:01.494238856Z,28405,5741970601,191513649,739093188,13809921,38220622,10613518,57771897,147103357,4543844449,84008960,0,2147483648,3156,0,0,22,0,0,0,0
2019-08-31T10:55:02.520966126Z,29431,5764694130,191998122,739905169,13809921,38220622,10613518,57771897,168530432,4543844449,105779200,0,2147483648,3226,0,0,23,0,0,0,0
