Profile of container sha256:015f433317e1d09c502545800e2e473d2fc3a250df3ba1b4d81f8759e92810bd was created at 2019-07-14T08:52:54.273904220. size: 100.
timeStamp,time,user,system,stats_time,stats_total_cpu_usage,cpu_0,cpu_1,cpu_2,cpu_3,cpu_4,cpu_5,cpu_6,cpu_7,rx_bytes,rx_dropped,rx_errors,rx_packets,tx_bytes,tx_dropped,tx_errors,tx_packets
2019-07-14T08:53:24.353811086Z,30078,3444,31,30075,35952532752,4515392065,4787920313,4396867973,4444344913,4439712906,4437763412,4450704883,4479826287,2170,0,0,16,0,0,0,0
2019-07-14T08:53:25.356958595Z,31081,3682,31,31078,38391147571,4814223278,5093499245,4702181651,4749721119,4745512471,4743245223,4756756440,4786008144,2170,0,0,16,0,0,0,0
2019-07-14T08:53:26.358045111Z,32082,3920,31,32080,40907384017,5123229093,5409519120,5015630823,5064989919,5060682500,5058225829,5072588347,5102518386,2240,0,0,17,0,0,0,0
2019-07-14T08:53:27.360770778Z,33085,4180,31,33082,43509279055,5448795564,5736045286,5338543344,5391228708,5385249554,5383577276,5397333640,5428505683,2240,0,0,17,0,0,0,0
2019-07-14T08:53:28.362404044Z,34086,4446,31,34084,46193061842,5784489520,6070950399,5673838532,5726927713,5721274314,5719492272,5732506383,5763582709,2240,0,0,17,0,0,0,0
2019-07-14T08:53:29.363179597Z,35087,4711,31,35085,48950063938,6130758927,6416734458,6017126505,6072841292,6065627616,6064828583,6072165868,6109980689,2240,0,0,17,0,0,0,0
2019-07-14T08:53:30.367291286Z,36092,4999,31,36089,51775731242,6486482128,6766158179,6368747362,6427464020,6414037158,6416248584,6429673982,6466919829,2240,0,0,17,0,0,0,0
2019-07-14T08:53:31.36914754Z,37094,5292,31,37091,54709790595,6855859006,7132819734,6733763377,6795071940,6783587802,6776601755,6795441697,6836645284,2240,0,0,17,0,0,0,0
2019-07-14T08:53:32.376939824Z,38100,5588,31,38098,57753280482,7234468995,7506533157,7114761509,7175741862,7164690107,7156413605,7180037914,7220633333,2240,0,0,17,0,0,0,0
2019-07-14T08:53:33.37904772Z,39103,5897,36,39101,60858045006,7622745233,7892576914,7500760880,7566434039,7550893706,7546740860,7566420588,7611533706,2240,0,0,17,0,0,0,0
2019-07-14T08:53:34.381300954Z,40105,6210,36,40103,64039631210,8021363114,8290176172,7896702125,7964535929,7948176340,7945976948,7964269030,8008431552,2240,0,0,17,0,0,0,0
2019-07-14T08:53:35.382628978Z,41106,6529,36,41104,67278565656,8428894267,8694495468,8301105383,8367540751,8352807416,8352684997,8365129025,8415908349,2240,0,0,17,0,0,0,0
2019-07-14T08:53:36.386280764Z,42113,6850,37,42108,70626136956,8849577623,9112285463,8719828471,8784496197,8772812655,8771947728,8782484071,8832704748,2240,0,0,17,0,0,0,0
2019-07-14T08:53:37.388622633Z,43122,7194,37,43110,74044273555,9280325591,9539811768,9144859908,9206697837,9199636448,9201350074,9209394573,9262197356,2240,0,0,17,0,0,0,0
2019-07-14T08:53:38.391052315Z,44116,7534,37,44113,77543328831,9720511415,9969173517,9580388581,9644989004,9636073769,9641833918,9649656146,9700702481,2240,0,0,17,0,0,0,0
2019-07-14T08:53:39.397621211Z,45121,7870,37,45119,81050066273,10168234316,10414431116,10027087843,10059120546,10082902830,10085807321,10088478900,10124003401,2240,0,0,17,0,0,0,0
2019-07-14T08:53:40.39862162Z,46122,8227,38,46120,84618959244,10622879876,10870489030,10481427742,10513884832,10536558268,10536220082,10482800162,10574699252,2240,0,0,17,0,0,0,0
2019-07-14T08:53:41.401671065Z,47125,8593,38,47123,88312009320,11090144077,11335531085,10944343441,10969532735,10998957276,10996856919,10940210533,11036433254,2240,0,0,17,0,0,0,0
2019-07-14T08:53:42.403185634Z,48126,8958,38,48125,92070719539,11557086990,11803776283,11418939807,11440971293,11474625057,11460330758,11402913606,11512075745,2240,0,0,17,0,0,0,0
2019-07-14T08:53:43.403950334Z,49127,9329,45,49125,95931058694,12038358743,12287185019,11902400815,11919937368,11956915571,11941768497,11888378200,11996114481,2240,0,0,17,0,0,0,0
2019-07-14T08:53:44.405441809Z,50128,9716,46,50127,99842796566,12527003570,12774102781,12392503868,12408309867,12452039673,12431045606,12373646652,12484144549,2240,0,0,17,0,0,0,0
2019-07-14T08:53:45.406893046Z,51130,10102,46,51128,103798352656,13007820862,13271136328,12888353969,12900986017,12948935282,12933709729,12879362144,12968048325,2240,0,0,17,0,0,0,0
2019-07-14T08:53:46.409273187Z,52132,10492,46,52131,107875722071,13517870498,13786573446,13398506381,13408311166,13459512722,13446880958,13395203405,13462863495,2240,0,0,17,0,0,0,0
2019-07-14T08:53:47.411438343Z,53134,10911,46,53133,112058086846,14044276952,14313977287,13924142271,13932807546,13985511971,13955968341,13919591023,13981811455,2240,0,0,17,0,0,0,0
2019-07-14T08:53:48.412272869Z,54135,11337,46,54134,116347286110,14580657490,14851055937,14460465702,14467749187,14521540330,14490061668,14456629594,14519126202,2240,0,0,17,0,0,0,0
2019-07-14T08:53:49.414599482Z,55137,11756,46,55136,120684648495,15123477057,15396720213,15005276368,15005479357,15060929404,15030216823,14998652411,15063896862,2240,0,0,17,0,0,0,0
2019-07-14T08:53:50.41603491Z,56139,12197,46,56138,125075157332,15670381544,15945714034,15558726307,15558661084,15614314927,15578198076,15533859265,15615302095,2240,0,0,17,0,0,0,0
2019-07-14T08:53:51.417459534Z,57141,12624,47,57139,129410900265,16222651578,16452199644,16089287142,16097758888,16168953521,16139531006,16093166356,16147352130,2240,0,0,17,0,0,0,0
2019-07-14T08:53:52.418649942Z,58142,13072,48,58140,133997825711,16789941816,17025588008,16662596693,16671950119,16743356802,16713694599,16669232442,16721465232,2240,0,0,17,0,0,0,0
2019-07-14T08:53:53.420350499Z,59144,13519,52,59142,138473318064,17355145768,17592723242,17242611091,17210924249,17280378813,17293840626,17202775991,17294918284,2240,0,0,17,0,0,0,0
2019-07-14T08:53:54.423252111Z,60147,13974,54,60145,143090186194,17924629303,18178087456,17793673024,17798673993,17866586418,17882369601,17777959697,17868206702,2240,0,0,17,0,0,0,0
2019-07-14T08:53:55.424411792Z,61148,14445,54,61146,147862613907,18528018055,18783094974,18374038129,18393259608,18468363610,18477737558,18377802427,18460299546,2240,0,0,17,0,0,0,0
2019-07-14T08:53:56.427324403Z,62151,14921,55,62149,152744467916,19137132052,19397031221,18984898785,19004039267,19076361673,19087336330,18986987232,19070681356,2240,0,0,17,0,0,0,0
2019-07-14T08:53:57.429339509Z,63154,15411,58,63151,157653473284,19753495753,20020121827,19580925197,19616445063,19690133310,19693703821,19607172217,19691476096,2240,0,0,17,0,0,0,0
2019-07-14T08:53:58.431326543Z,64155,15908,59,64153,162670380314,20387225923,20653511198,20214381217,20233192862,20314872854,20319729879,20231527959,20315938422,2310,0,0,18,0,0,0,0
2019-07-14T08:53:59.434250936Z,65158,16402,59,65156,167727352916,21022680434,21272272841,20850261142,20874479786,20948345727,20952757721,20848313504,20958241761,2310,0,0,18,0,0,0,0
2019-07-14T08:54:00.435488898Z,66160,16929,60,66157,172943329203,21679468381,21916357556,21503456356,21528673978,21602013794,21608520772,21501802915,21603035451,2310,0,0,18,0,0,0,0
2019-07-14T08:54:01.446142039Z,67170,17460,60,67168,178246514864,22350807634,22563119628,22175367104,22186013818,22271742868,22281249966,22144054944,22274158902,2310,0,0,18,0,0,0,0
2019-07-14T08:54:02.448815049Z,68172,17965,62,68170,183423973007,23028323538,23196396259,22785619465,22842768090,22897663301,22929854710,22798908001,22944439643,2310,0,0,18,0,0,0,0
2019-07-14T08:54:03.450289993Z,69174,18498,66,69172,188835694321,23706815543,23878816412,23468604316,23516807093,23567746068,23607869942,23476654431,23612380516,2310,0,0,18,0,0,0,0
2019-07-14T08:54:04.454381423Z,70182,19047,67,70176,194269118134,24331707241,24572961442,24166688249,24202622346,24237443042,24300682092,24177059477,24279954245,2310,0,0,18,0,0,0,0
2019-07-14T08:54:05.458215165Z,71182,19577,67,71180,199662082903,24996382228,25272728893,24862612882,24809131317,24906135017,24991438280,24881820657,24941833629,2310,0,0,18,0,0,0,0
2019-07-14T08:54:06.461622146Z,72185,20118,68,72183,205210861096,25682541371,25984155801,25568852164,25522719778,25597461463,25637279342,25596242414,25621608763,2310,0,0,18,0,0,0,0
2019-07-14T08:54:07.466248382Z,73190,20685,69,73188,210822418452,26398456891,26616929273,26267537695,26250308302,26305106256,26364655037,26276201367,26343223631,2310,0,0,18,0,0,0,0
2019-07-14T08:54:08.468753537Z,74192,21250,70,74190,216542262901,27121903900,27314921421,26991789359,26969306318,27026183496,27101196153,26961885924,27056605167,2310,0,0,18,0,0,0,0
2019-07-14T08:54:09.471157456Z,75195,21802,73,75193,222128848398,27798196234,28020275104,27686749296,27649093637,27749489665,27770030502,27681136178,27773877782,2310,0,0,18,0,0,0,0
2019-07-14T08:54:10.474216089Z,76198,22382,73,76196,227834792974,28542882673,28774243781,28426182140,28341043881,28415780330,28500621369,28390729061,28460252161,2310,0,0,18,0,0,0,0
2019-07-14T08:54:11.475613526Z,77199,22950,74,77197,233497866827,29216709694,29502380455,29100532885,29077896185,29079760128,29258051058,29111230249,29151306173,2310,0,0,18,0,0,0,0
2019-07-14T08:54:12.481976879Z,78207,23551,75,78203,239532342566,29923631988,30259765026,29878977983,29832680130,29838230456,30024026344,29860712332,29914318307,2310,0,0,18,0,0,0,0
2019-07-14T08:54:13.485782071Z,79209,24152,87,79207,245585237536,30692033181,31014578611,30631690261,30552202025,30584883652,30772767070,30639082601,30698000135,2310,0,0,18,0,0,0,0
2019-07-14T08:54:14.487335261Z,80211,24762,87,80209,251549057725,31435633169,31773910307,31324091247,31314038948,31305990243,31543830418,31363513873,31488049520,2310,0,0,18,0,0,0,0
2019-07-14T08:54:15.490808805Z,81215,25391,88,81212,257750758423,32192988060,32552820630,32108852756,32119077203,32050501763,32284437895,32154614273,32287465843,2310,0,0,18,0,0,0,0
2019-07-14T08:54:16.495124508Z,82218,26017,88,82217,264026232971,32954626816,33368439814,32889514576,32937120165,32805002164,33041009173,32972784707,33057735556,2310,0,0,18,0,0,0,0
2019-07-14T08:54:17.497882141Z,83222,26614,89,83219,269882448743,33747345776,34131488232,33455227080,33630466852,33453362340,33838471783,33795380454,33830706226,2310,0,0,18,0,0,0,0
2019-07-14T08:54:18.500592771Z,84223,27250,98,84222,276348511001,34571187394,34889326720,34242237838,34452068572,34269460293,34664043869,34622065569,34638120746,2310,0,0,18,0,0,0,0
2019-07-14T08:54:19.502743782Z,85226,27865,105,85224,282801098559,35412669452,35687402106,35042677739,35290842855,35013713887,35505853027,35372891087,35475048406,2310,0,0,18,0,0,0,0
2019-07-14T08:54:20.503695097Z,86227,28515,106,86225,289323237311,36248660297,36451573478,35870403782,36137586436,35851320745,36276518561,36196318711,36290855301,2310,0,0,18,0,0,0,0
2019-07-14T08:54:21.50545071Z,87228,29167,109,87227,296026955481,37063494490,37309279734,36698935732,36992275315,36709822233,37107537773,37016313724,37129296480,2310,0,0,18,0,0,0,0
2019-07-14T08:54:22.507113549Z,88230,29822,112,88229,302764409987,37900224852,38158032987,37540988311,37836686142,37552607217,37971901040,37813486683,37990482755,2310,0,0,18,0,0,0,0
2019-07-14T08:54:23.508607893Z,89231,30486,129,89230,309629180934,38753514421,39021009867,38409683543,38674225152,38430782475,38840659849,38672869763,38826435864,2310,0,0,18,0,0,0,0
2019-07-14T08:54:24.51056987Z,90244,31069,130,90232,315324001283,39479927291,39659962762,39222252878,39362688072,39159237065,39507359592,39424355397,39508218226,2310,0,0,18,0,0,0,0
2019-07-14T08:54:25.534108007Z,91260,31792,130,91256,322665919454,40389491629,40557305178,40148933067,40277055356,40082052081,40428927253,40351890880,40430264010,2310,0,0,18,0,0,0,0
2019-07-14T08:54:26.539849562Z,92263,32511,130,92261,330012847780,41313626221,41457767862,41072133102,41193099332,41002772472,41344310865,41276137987,41352999939,2310,0,0,18,0,0,0,0
2019-07-14T08:54:27.541380338Z,93266,33233,131,93263,337354402207,42222260145,42375902087,41999930333,42090850790,41924659499,42257378546,42202967798,42280453009,2310,0,0,18,0,0,0,0
2019-07-14T08:54:28.545670608Z,94269,33964,132,94267,344805925814,43157443719,43311978508,42928459679,43025309130,42855398128,43181189367,43130632005,43215515278,2310,0,0,18,0,0,0,0
2019-07-14T08:54:29.547049012Z,95270,34690,133,95269,352241961070,44091295679,44241603476,43835985181,43948987854,43773369802,44115663940,44072570499,44162484639,2310,0,0,18,0,0,0,0
2019-07-14T08:54:30.551718281Z,96275,35453,133,96273,359863199638,45054113736,45203403402,44794126326,44910445487,44728060906,45054838970,44990810036,45127400775,2310,0,0,18,0,0,0,0
2019-07-14T08:54:31.554507307Z,97278,36215,134,97276,367537133542,46021885610,46156366508,45741053140,45876425153,45697050629,46010638728,45942469796,46091243978,2310,0,0,18,0,0,0,0
2019-07-14T08:54:32.557681446Z,98281,36936,137,98279,374721394506,46963892152,47083307296,46672556825,46841248335,46582135340,46803209497,46828157988,46961809171,2310,0,0,18,0,0,0,0
2019-07-14T08:54:33.559089936Z,99286,37693,149,99281,382171853645,47917287048,48017551883,47609033441,47791911663,47476166213,47775510323,47722713492,47861679582,2310,0,0,18,0,0,0,0
2019-07-14T08:54:34.569083758Z,100293,38412,152,100291,389419370290,48772961251,48947826044,48447749910,48712692174,48396992782,48684262716,48659827175,48797058238,2310,0,0,18,0,0,0,0
