timeStamp,stats_time,stats_total_cpu_usage,cpu_0,cpu_1,cpu_2,cpu_3,cpu_4,cpu_5,cpu_6,cpu_7,memory_usage,memory_cache,memory_limit,rx_bytes,rx_dropped,rx_errors,rx_packets,tx_bytes,tx_dropped,tx_errors,tx_packets
2019-08-31T10:53:00.197832488Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-31T10:53:00.76535484Z,563,593473642,120873132,137321395,117949170,1788704,4834315,3740052,2612687,204354187,22007808,0,2147483648,266,0,0,3,0,0,0,0
2019-08-31T10:53:01.788482456Z,1586,1359125964,120873132,137321395,117949170,1894238,4834315,4414939,6204307,965634468,28168192,0,2147483648,782,0,0,8,0,0,0,0
2019-08-31T10:53:02.811881039Z,2609,2121077975,120873132,137321395,117949170,1894238,4834315,4547077,6474181,1727184467,28168192,0,2147483648,2050,0,0,15,0,0,0,0
2019-08-31T10:53:03.83706786Z,3635,2867092870,120873132,137321395,117949170,1894238,4834315,4726616,6778060,2472715944,28168192,0,2147483648,2263,0,0,16,0,0,0,0
2019-08-31T10:53:04.861921665Z,4659,3636011935,120873132,137321395,117949170,1894238,4834315,5086040,7018774,3241034871,28610560,0,2147483648,2443,0,0,17,0,0,0,0
2019-08-31T10:53:05.885235957Z,5683,4398152734,120881191,137321395,117957709,1894238,4834315,5466780,11939624,3997857482,38350848,0,2147483648,2513,0,0,18,0,0,0,0
2019-08-31T10:53:06.90858317Z,6706,5170114363,120881191,137321395,117957709,1894238,4834315,5466780,12509275,4769249460,38350848,0,2147483648,2726,0,0,19,0,0,0,0
2019-08-31T10:53:07.936711025Z,7734,5658413052,120945720,137321395,118675824,1894238,4834315,5586313,13078509,5256076738,38375424,0,2147483648,2726,0,0,19,0,0,0,0
2019-08-31T10:53:08.967206269Z,8765,5666910902,120945720,137321395,118675824,1961320,4834315,5937927,14113615,5263120786,47124480,0,2147483648,2906,0,0,20,0,0,0,0
2019-08-31T10:53:09.999732391Z,9797,5668215475,120945720,137321395,118675824,1961320,4834315,5956670,15321616,5263198615,47124480,0,2147483648,2906,0,0,20,0,0,0,0
2019-08-31T10:53:11.030414415Z,10828,5669241772,120945720,137321395,118675824,1961320,4834315,5956670,16291958,5263254570,47124480,0,2147483648,2906,0,0,20,0,0,0,0
2019-08-31T10:53:12.056896057Z,11854,5670357184,120945720,137321395,118675824,1961320,4834315,5956670,17389641,5263272299,47124480,0,2147483648,2906,0,0,20,0,0,0,0
2019-08-31T10:53:13.091320712Z,12889,5689311733,120978191,137321395,118706071,2007667,4870792,5956670,18694743,5280776204,55914496,0,2147483648,2906,0,0,20,0,0,0,0
2019-08-31T10:53:14.122279118Z,13920,5690625576,120978191,137321395,118706071,2007667,4870792,5956670,19767677,5281017113,55787520,0,2147483648,2976,0,0,21,0,0,0,0
2019-08-31T10:53:15.151202472Z,14949,5691753496,120978191,137735692,118706071,2007667,4870792,5956670,19893056,5281605357,55787520,0,2147483648,2976,0,0,21,0,0,0,0
2019-08-31T10:53:16.179207126Z,15977,5692864910,120978191,138199907,118706071,2007667,4870792,5956670,20296408,5281849204,55889920,0,2147483648,2976,0,0,21,0,0,0,0
2019-08-31T10:53:17.202579466Z,17000,5694398860,120978191,139154296,118706071,2069346,4870792,5956670,20568891,5282094603,56496128,0,2147483648,3156,0,0,22,0,0,0,0
2019-08-31T10:53:18.225417381Z,18023,5696150769,121032872,140316598,118716304,2069346,4870792,5956670,20587956,5282600231,58736640,0,2147483648,3156,0,0,22,0,0,0,0
2019-08-31T10:53:19.257770213Z,19055,5697720081,121102030,140316598,118716304,2069346,4870792,5956670,20907520,5283780821,60981248,0,2147483648,3156,0,0,22,0,0,0,0
2019-08-31T10:53:20.288843998Z,20086,5700309628,121296023,140860286,118716304,2069346,4870792,5956670,21116396,5285423811,63668224,0,2147483648,3156,0,0,22,0,0,0,0
2019-08-31T10:53:21.3226136Z,21120,5717695592,121859876,156104764,118716304,2069346,4870792,5956670,21116396,5287001444,83881984,0,2147483648,3156,0,0,22,0,0,0,0
2019-08-31T10:53:22.356393845Z,22154,5718995158,122420026,156183466,118716304,2069346,4870792,5956670,21116396,5287662158,83881984,0,2147483648,3156,0,0,22,0,0,0,0
2019-08-31T10:53:23.382775266Z,23180,5720209412,122785493,156228495,118749807,2069346,4870792,5956670,21283291,5288265518,83881984,0,2147483648,3156,0,0,22,0,0,0,0
2019-08-31T10:53:24.407775691Z,24205,5721334261,123122673,156228495,118837543,2069346,4870792,5956670,21443125,5288805617,83881984,0,2147483648,3156,0,0,22,0,0,0,0
2019-08-31T10:53:25.440752722Z,25238,5722692329,123764843,156288033,118837543,2069346,4870792,5956670,21443125,5289461977,83881984,0,2147483648,3156,0,0,22,0,0,0,0
2019-08-31T10:53:26.474242796Z,26272,5723976624,123946561,156334873,118837543,2069346,4870792,5956670,21443125,5290517714,83881984,0,2147483648,3156,0,0,22,0,0,0,0
2019-08-31T10:53:27.507423331Z,27305,5725487618,124687285,156407507,118837543,2069346,4870792,5956670,21443125,5291215350,83881984,0,2147483648,3156,0,0,22,0,0,0,0
2019-08-31T10:53:28.544801554Z,28342,5727007349,125393617,156479137,118866723,2069346,4870792,5956670,21443125,5291927939,83881984,0,2147483648,3156,0,0,22,0,0,0,0
2019-08-31T10:53:29.570173974Z,29368,5749070759,125939934,177312083,118866723,2069346,4870792,5956670,21443125,5292612086,105771008,0,2147483648,3156,0,0,22,0,0,0,0
