timeStamp,stats_time,stats_total_cpu_usage,cpu_0,cpu_1,cpu_2,cpu_3,cpu_4,cpu_5,cpu_6,cpu_7,memory_usage,memory_cache,memory_limit,rx_bytes,rx_dropped,rx_errors,rx_packets,tx_bytes,tx_dropped,tx_errors,tx_packets
2019-08-31T09:48:02.950535486Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-31T09:48:03.908198207Z,953,434612972,28505478,192392921,72614031,14584502,4955142,16126115,56502883,48931900,20971520,0,268435456,266,0,0,3,0,0,0,0
2019-08-31T09:48:04.934089915Z,1979,682007811,28505478,351588616,139921677,17526532,20606521,16538849,56816165,50503973,22962176,0,268435456,1547,0,0,12,0,0,0,0
2019-08-31T09:48:05.958903343Z,3003,952566517,28505478,613836108,139921677,17526532,20865082,16667319,64356328,50887993,24829952,0,268435456,2050,0,0,15,0,0,0,0
2019-08-31T09:48:06.984019728Z,4029,1202113056,28764766,724524812,139921677,18637735,157574763,16858506,64484368,51346429,26406912,0,268435456,2263,0,0,16,0,0,0,0
2019-08-31T09:48:08.009801817Z,5054,1450978062,28819288,724843055,140193936,23588947,400843533,16858506,64484368,51346429,29732864,0,268435456,2443,0,0,17,0,0,0,0
2019-08-31T09:48:09.039472807Z,6084,1704346869,29029540,724973065,140364822,23639218,653412615,17096812,64484368,51346429,29732864,0,268435456,2726,0,0,19,0,0,0,0
2019-08-31T09:48:10.065690892Z,7110,1971594510,29365577,725705701,140435031,23693810,918444032,18107495,64496435,51346429,31985664,0,268435456,2726,0,0,19,0,0,0,0
2019-08-31T09:48:11.096225288Z,8141,2218607395,29861036,726972136,140435031,27379867,1159897494,18218967,64496435,51346429,40910848,0,268435456,2726,0,0,19,0,0,0,0
2019-08-31T09:48:12.124882251Z,9169,2467479043,30193969,726972136,140551242,27427228,1407905829,18585775,64496435,51346429,40890368,0,268435456,2906,0,0,20,0,0,0,0
2019-08-31T09:48:13.152175789Z,10197,2734029453,30607430,726972136,140551242,27522974,1673602197,18930610,64496435,51346429,40890368,0,268435456,2906,0,0,20,0,0,0,0
2019-08-31T09:48:14.175823268Z,11220,2990041304,30790059,726972136,140583162,27572164,1928851057,19310179,64496435,51466112,40902656,0,268435456,2906,0,0,20,0,0,0,0
2019-08-31T09:48:15.199886216Z,12244,3236044288,30790059,726972136,140717982,36520549,2165114065,19670552,64532811,51726134,49229824,0,268435456,2906,0,0,20,0,0,0,0
2019-08-31T09:48:16.232275094Z,13277,3480632633,95523692,726972136,140717982,36583302,2344309487,19924577,64532811,52068646,49229824,0,268435456,2906,0,0,20,0,0,0,0
2019-08-31T09:48:17.262432191Z,14307,3755708899,369523051,726972136,140717982,36583302,2344309487,20128803,64650209,52823929,49410048,0,268435456,2976,0,0,21,0,0,0,0
2019-08-31T09:48:18.287983347Z,15332,4005026418,616889791,726972136,141030850,36583302,2344309487,21724807,64650209,52865836,50741248,0,268435456,2976,0,0,21,0,0,0,0
2019-08-31T09:48:19.314380795Z,16359,4250397783,728388623,726972136,141428475,36602455,2475903823,23576224,64660211,52865836,52981760,0,268435456,3156,0,0,22,0,0,0,0
2019-08-31T09:48:20.34654004Z,17391,4511138239,728388623,726997921,300426573,36602455,2551829179,24946413,64660211,77286864,55222272,0,268435456,3156,0,0,22,0,0,0,0
2019-08-31T09:48:21.369005813Z,18414,4781047650,737369238,727156897,393042600,112097477,2551922412,26239486,64660211,168559329,72740864,0,268435456,3156,0,0,22,0,0,0,0
2019-08-31T09:48:22.393069892Z,19438,5026938918,737431852,727156897,393256426,112097477,2551969797,26578134,64660211,413788124,72740864,0,268435456,3156,0,0,22,0,0,0,0
2019-08-31T09:48:23.416016281Z,20461,5273047473,737490595,727156897,393256426,112097477,2552247143,26878196,64660211,659260528,72740864,0,268435456,3156,0,0,22,0,0,0,0
2019-08-31T09:48:24.446283724Z,21491,5526738482,737490595,727216058,393256426,112107409,2552487978,27119209,64733068,912327739,72740864,0,268435456,3156,0,0,22,0,0,0,0
2019-08-31T09:48:25.468939011Z,22513,5786245383,737490595,727261758,393256426,112107409,2552758756,27119209,65021670,1171229560,72740864,0,268435456,3156,0,0,22,0,0,0,0
2019-08-31T09:48:26.496903884Z,23541,6035898535,737490595,727334525,393256426,236594691,2552952023,27365210,165422623,1195482442,72740864,0,268435456,3156,0,0,22,0,0,0,0
2019-08-31T09:48:27.52675446Z,24571,6285223569,737490595,727438449,393256426,236594691,2553214377,27953845,413792744,1195482442,72740864,0,268435456,3156,0,0,22,0,0,0,0
2019-08-31T09:48:28.555556131Z,25600,6551532071,756611818,727510468,393256426,236594691,2699516240,28423249,514136737,1195482442,90955776,0,268435456,3156,0,0,22,0,0,0,0
2019-08-31T09:48:29.580052919Z,26625,6804341662,756751177,727510468,393256426,236612920,2951169989,28860068,514451281,1195729333,90955776,0,268435456,3156,0,0,22,0,0,0,0
2019-08-31T09:48:30.607451023Z,27652,7053546277,756833794,727510468,592320796,236612920,3000763562,28880589,514837199,1195786949,90955776,0,268435456,3156,0,0,22,0,0,0,0
2019-08-31T09:48:31.636779258Z,28681,7303456837,756888463,727510468,841460036,236612920,3000929361,28880589,515369578,1195805422,90955776,0,268435456,3156,0,0,22,0,0,0,0
2019-08-31T09:48:32.67022551Z,29715,7309733651,756956055,727510468,845649961,236655579,3001346136,28880589,516457391,1196277472,90972160,0,268435456,3156,0,0,22,0,0,0,0
2019-08-31T09:48:33.703944117Z,30748,7311114040,757024115,727510468,845649961,236655579,3001972691,28880589,516457391,1196963246,90972160,0,268435456,3226,0,0,23,0,0,0,0
