timeStamp,stats_time,stats_total_cpu_usage,cpu_0,cpu_1,cpu_2,cpu_3,cpu_4,cpu_5,cpu_6,cpu_7,memory_usage,memory_cache,memory_limit,rx_bytes,rx_dropped,rx_errors,rx_packets,tx_bytes,tx_dropped,tx_errors,tx_packets
2019-08-31T11:18:16.998062652Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-31T11:18:17.593410861Z,591,618741122,152341407,261432,116149832,7862701,44915526,256831545,18059606,22319073,22196224,0,2147483648,176,0,0,2,0,0,0,0
2019-08-31T11:18:18.615257453Z,1613,1375317678,152425004,261432,117036729,11341180,44968892,1008905762,18059606,22319073,28356608,0,2147483648,1870,0,0,14,0,0,0,0
2019-08-31T11:18:19.639850652Z,2637,2119491262,152425004,261432,117335254,11554312,44980825,1752555756,18059606,22319073,28356608,0,2147483648,2263,0,0,16,0,0,0,0
2019-08-31T11:18:20.665571787Z,3663,2890005220,152425004,261432,117753001,11602257,45183028,2522401819,18059606,22319073,28487680,0,2147483648,2263,0,0,16,0,0,0,0
2019-08-31T11:18:21.688398528Z,4686,3654075414,152425004,261432,118268525,11650564,45397340,3285693870,18059606,22319073,28893184,0,2147483648,2656,0,0,18,0,0,0,0
2019-08-31T11:18:22.71161135Z,5709,4411234035,152425004,261432,118528434,16341261,45629660,4037648755,18070485,22329004,38539264,0,2147483648,2726,0,0,19,0,0,0,0
2019-08-31T11:18:23.736626569Z,6734,5155445727,152425004,261432,118786963,16392335,45857261,4781323243,18070485,22329004,38539264,0,2147483648,2726,0,0,19,0,0,0,0
2019-08-31T11:18:24.771144691Z,7769,5542146058,152425004,261432,119182958,16874341,45951344,5166262250,18136167,23052562,38457344,0,2147483648,2726,0,0,19,0,0,0,0
2019-08-31T11:18:25.803925313Z,8801,5553218169,152470605,261432,119237821,18432057,55365275,5166262250,18136167,23052562,47206400,0,2147483648,2906,0,0,20,0,0,0,0
2019-08-31T11:18:26.840462125Z,9838,5554101231,152470605,261432,119237821,18940746,55739648,5166262250,18136167,23052562,47206400,0,2147483648,2906,0,0,20,0,0,0,0
2019-08-31T11:18:27.873944052Z,10871,5555747730,152470605,261432,119237821,20509214,55817679,5166262250,18136167,23052562,47206400,0,2147483648,2906,0,0,20,0,0,0,0
2019-08-31T11:18:28.907170065Z,11905,5557120899,152470605,261432,119237821,21180319,56519743,5166262250,18136167,23052562,47206400,0,2147483648,2906,0,0,20,0,0,0,0
2019-08-31T11:18:29.940627721Z,12938,5571428935,152531321,261432,119237821,22089078,69827917,5166262250,18152944,23066172,55877632,0,2147483648,2906,0,0,20,0,0,0,0
2019-08-31T11:18:30.97470576Z,13972,5572751789,152531321,261432,119237821,22746193,70493656,5166262250,18152944,23066172,55877632,0,2147483648,2976,0,0,21,0,0,0,0
2019-08-31T11:18:32.010398613Z,15008,5574046489,152531321,261432,119237821,23369772,71164777,5166262250,18152944,23066172,55877632,0,2147483648,2976,0,0,21,0,0,0,0
2019-08-31T11:18:33.0437882Z,16041,5575364862,153136349,261432,119237821,23441730,71806164,5166262250,18152944,23066172,55980032,0,2147483648,3156,0,0,22,0,0,0,0
2019-08-31T11:18:34.07707734Z,17075,5577701420,153136349,261432,119237821,23945279,73639173,5166262250,18152944,23066172,57110528,0,2147483648,3156,0,0,22,0,0,0,0
2019-08-31T11:18:35.110565202Z,18108,5581768645,153740881,261432,119237821,23945279,77066860,5166262250,18172078,23082044,59277312,0,2147483648,3156,0,0,22,0,0,0,0
2019-08-31T11:18:36.144063568Z,19142,5585708018,154387509,261432,119237821,23945279,80359605,5166262250,18172078,23082044,61636608,0,2147483648,3156,0,0,22,0,0,0,0
2019-08-31T11:18:37.177334599Z,20175,5588898449,154955705,261432,119237821,23945279,82981840,5166262250,18172078,23082044,63864832,0,2147483648,3156,0,0,22,0,0,0,0
2019-08-31T11:18:38.210647651Z,21208,5604965908,155438241,261432,119237821,23945279,84192073,5180636940,18172078,23082044,83972096,0,2147483648,3156,0,0,22,0,0,0,0
2019-08-31T11:18:39.244146389Z,22242,5606256303,156060329,261432,119237821,23945279,84796879,5180700441,18172078,23082044,83972096,0,2147483648,3156,0,0,22,0,0,0,0
2019-08-31T11:18:40.276981227Z,23274,5607712532,156691279,261432,119237821,23945279,85518430,5180772003,18189233,23097055,83972096,0,2147483648,3156,0,0,22,0,0,0,0
2019-08-31T11:18:41.31105118Z,24309,5609222570,157402131,261432,119237821,23945279,86239721,5180849898,18189233,23097055,83972096,0,2147483648,3156,0,0,22,0,0,0,0
2019-08-31T11:18:42.344921746Z,25342,5610470362,158024064,261432,119237821,23945279,86806152,5180909326,18189233,23097055,83972096,0,2147483648,3156,0,0,22,0,0,0,0
2019-08-31T11:18:43.379982203Z,26377,5611746657,158610664,261432,119237821,23945279,87431099,5180974074,18189233,23097055,83972096,0,2147483648,3156,0,0,22,0,0,0,0
2019-08-31T11:18:44.419667182Z,27417,5613192265,159302616,261432,119237821,23945279,88053949,5181039754,18223683,23127731,83972096,0,2147483648,3156,0,0,22,0,0,0,0
2019-08-31T11:18:45.45017761Z,28448,5614222131,159730994,261432,119237821,23976179,88575333,5181088958,18223683,23127731,83972096,0,2147483648,3156,0,0,22,0,0,0,0
2019-08-31T11:18:46.482781055Z,29480,5635145389,159730994,261432,119237821,24229669,89016409,5201317650,18223683,23127731,105861120,0,2147483648,3156,0,0,22,0,0,0,0
