timeStamp,stats_time,stats_total_cpu_usage,cpu_0,cpu_1,cpu_2,cpu_3,cpu_4,cpu_5,cpu_6,cpu_7,memory_usage,memory_cache,memory_limit,rx_bytes,rx_dropped,rx_errors,rx_packets,tx_bytes,tx_dropped,tx_errors,tx_packets
2019-08-31T11:02:17.820403797Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-31T11:02:18.408489722Z,584,613731511,270551534,111965414,13242884,23511785,29964622,988622,161804451,1702199,22056960,0,2147483648,180,0,0,2,0,0,0,0
2019-08-31T11:02:19.433462049Z,1609,1354449792,1006963822,112159212,16600635,23511785,30063619,988622,161804451,2357646,28286976,0,2147483648,266,0,0,3,0,0,0,0
2019-08-31T11:02:20.458825843Z,2634,2121739670,1773653802,112389223,16648337,23784948,30063619,988622,161804451,2406668,28172288,0,2147483648,1870,0,0,14,0,0,0,0
2019-08-31T11:02:21.483238045Z,3659,2883031997,2534311750,112745742,16694100,24017045,30063619,988622,161804451,2406668,28295168,0,2147483648,2263,0,0,16,0,0,0,0
2019-08-31T11:02:22.505333597Z,4681,3651657713,3302184193,113158112,16694100,24357948,30063619,988622,161804451,2406668,28819456,0,2147483648,2263,0,0,16,0,0,0,0
2019-08-31T11:02:23.529484462Z,5705,4395558462,4040931492,113395472,16752602,28902757,30063619,1148697,161957155,2406668,38346752,0,2147483648,2656,0,0,18,0,0,0,0
2019-08-31T11:02:24.552197201Z,6728,5152822104,4797684489,113395472,16953818,28951759,30063619,1148697,162182217,2442033,38346752,0,2147483648,2726,0,0,19,0,0,0,0
2019-08-31T11:02:25.581004523Z,7757,5617522524,5260864250,113624933,17251479,29078129,30063619,1845392,162182217,2612505,38408192,0,2147483648,2726,0,0,19,0,0,0,0
2019-08-31T11:02:26.608732087Z,8784,5627316522,5261345182,113624933,17847419,37750433,30108441,1845392,162182217,2612505,47157248,0,2147483648,2726,0,0,19,0,0,0,0
2019-08-31T11:02:27.641246157Z,9817,5628304160,5261345182,113789344,18631656,37789423,30108441,1845392,162182217,2612505,47157248,0,2147483648,2906,0,0,20,0,0,0,0
2019-08-31T11:02:28.667546966Z,10843,5629243373,5261530483,113789344,19352143,37822848,30108441,1845392,162182217,2612505,47157248,0,2147483648,2906,0,0,20,0,0,0,0
2019-08-31T11:02:29.697541016Z,11873,5630242989,5262183005,113891118,19580944,37839367,30108441,1845392,162182217,2612505,47157248,0,2147483648,2906,0,0,20,0,0,0,0
2019-08-31T11:02:30.724139716Z,12900,5641015848,5262669942,114165779,19888320,47452808,30165353,1860510,162182217,2630919,55820288,0,2147483648,2906,0,0,20,0,0,0,0
2019-08-31T11:02:31.761072876Z,13937,5642228825,5262831696,114165779,20693487,47698864,30165353,1860510,162182217,2630919,55820288,0,2147483648,2976,0,0,21,0,0,0,0
2019-08-31T11:02:32.796485072Z,14972,5643553684,5262831696,114165779,21333515,48383695,30165353,1860510,162182217,2630919,55820288,0,2147483648,2976,0,0,21,0,0,0,0
2019-08-31T11:02:33.830359526Z,16006,5644798598,5262831696,114165779,22013833,48575013,30165353,1860510,162195833,2990581,55922688,0,2147483648,2976,0,0,21,0,0,0,0
2019-08-31T11:02:34.859040147Z,17035,5646340620,5263252063,114165779,23089221,48621280,30165353,1860510,162195833,2990581,56528896,0,2147483648,3156,0,0,22,0,0,0,0
2019-08-31T11:02:35.892244395Z,18068,5650062710,5263820323,117178955,23089221,48695051,30165353,1890766,162195833,3027208,59293696,0,2147483648,3156,0,0,22,0,0,0,0
2019-08-31T11:02:36.915587807Z,19091,5651953145,5263969433,118601187,23253787,48727530,30165353,1890766,162195833,3149256,61460480,0,2147483648,3156,0,0,22,0,0,0,0
2019-08-31T11:02:37.945422199Z,20121,5653381846,5264065284,119612222,23378116,48779801,30165353,1962327,162229450,3189293,63700992,0,2147483648,3156,0,0,22,0,0,0,0
2019-08-31T11:02:38.974330288Z,21150,5663841149,5264125270,120148925,23378116,57815539,30165353,2250791,162229450,3727705,83996672,0,2147483648,3156,0,0,22,0,0,0,0
2019-08-31T11:02:40.007302458Z,22183,5664920229,5264157684,120148925,23378116,57853191,30165353,2250791,162229450,4736719,83914752,0,2147483648,3156,0,0,22,0,0,0,0
2019-08-31T11:02:41.039810777Z,23215,5666317260,5264157684,120148925,23378116,57926857,30165353,2278003,162229450,6032872,83914752,0,2147483648,3156,0,0,22,0,0,0,0
2019-08-31T11:02:42.073295348Z,24249,5667711576,5264157684,120148925,23378116,58006376,30165353,2278003,162229450,7347669,83914752,0,2147483648,3156,0,0,22,0,0,0,0
2019-08-31T11:02:43.115101562Z,25291,5669056062,5264882568,120148925,23378116,58006376,30222136,2278003,162229450,7910488,83914752,0,2147483648,3156,0,0,22,0,0,0,0
2019-08-31T11:02:44.148059821Z,26324,5670314644,5265719394,120331118,23378116,58006376,30281739,2278003,162229450,8090448,83914752,0,2147483648,3156,0,0,22,0,0,0,0
2019-08-31T11:02:45.181966007Z,27357,5671488510,5266251846,120868565,23378116,58006376,30348535,2295519,162229450,8110103,83914752,0,2147483648,3156,0,0,22,0,0,0,0
2019-08-31T11:02:46.205336231Z,28381,5672254445,5266369160,120933002,23599033,58127420,30382242,2295519,162229450,8318619,83914752,0,2147483648,3226,0,0,23,0,0,0,0
2019-08-31T11:02:47.230000232Z,29406,5687931179,5266620159,120933002,23599033,58296857,45414843,2295519,162314006,8457760,105684992,0,2147483648,3226,0,0,23,0,0,0,0
