timeStamp,stats_time,stats_total_cpu_usage,cpu_0,cpu_1,cpu_2,cpu_3,cpu_4,cpu_5,cpu_6,cpu_7,memory_usage,memory_cache,memory_limit,rx_bytes,rx_dropped,rx_errors,rx_packets,tx_bytes,tx_dropped,tx_errors,tx_packets
2019-08-31T11:26:00.877450853Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-31T11:26:01.424801517Z,542,601167706,167362856,28161071,98385808,35744422,28952604,208279841,29366283,4914821,22245376,0,2147483648,266,0,0,3,0,0,0,0
2019-08-31T11:26:02.448887723Z,1566,1355122026,167405581,28161071,99058459,35744422,29279531,957926146,32554349,4992467,28262400,0,2147483648,516,0,0,6,0,0,0,0
2019-08-31T11:26:03.471582466Z,2589,2117910804,167405581,28161071,99324741,35744422,29592357,1720125365,32564800,4992467,28262400,0,2147483648,2050,0,0,15,0,0,0,0
2019-08-31T11:26:04.496765132Z,3614,2884252672,167405581,28161071,99424717,36000510,29937729,2485755273,32575324,4992467,28262400,0,2147483648,2263,0,0,16,0,0,0,0
2019-08-31T11:26:05.51930206Z,4637,3637490796,167405581,28161071,99424717,36476448,30157854,3238138630,32734028,4992467,28704768,0,2147483648,2443,0,0,17,0,0,0,0
2019-08-31T11:26:06.542854959Z,5660,4384274831,167415279,28161071,99424717,36697982,30407927,3979355467,37671594,5140794,38498304,0,2147483648,2726,0,0,19,0,0,0,0
2019-08-31T11:26:07.565216434Z,6683,5150633343,167415279,28161071,99424717,36697982,30699297,4745042450,37695656,5496891,38445056,0,2147483648,2726,0,0,19,0,0,0,0
2019-08-31T11:26:08.597418914Z,7715,5837073752,167415279,28161071,99424717,37406092,31021406,5429986008,38095967,5563212,38580224,0,2147483648,2726,0,0,19,0,0,0,0
2019-08-31T11:26:09.627268787Z,8745,5845047097,167415279,28161071,99424717,37568304,31674711,5436307247,38308865,6186903,47386624,0,2147483648,2906,0,0,20,0,0,0,0
2019-08-31T11:26:10.656969812Z,9774,5846440358,167415279,28161071,99424717,37568304,32055375,5436586762,38570259,6658591,47222784,0,2147483648,2906,0,0,20,0,0,0,0
2019-08-31T11:26:11.69087545Z,10808,5847723765,167415279,28161071,99424717,37568304,32659036,5436611706,38618830,7264822,47222784,0,2147483648,2906,0,0,20,0,0,0,0
2019-08-31T11:26:12.719019105Z,11837,5848900238,167415279,28161071,99424717,37568304,33220997,5436639706,38618830,7851334,47222784,0,2147483648,2906,0,0,20,0,0,0,0
2019-08-31T11:26:13.748733877Z,12866,5861909022,178971804,28161071,99424717,37585544,33301566,5437073796,38688903,8701621,55885824,0,2147483648,2906,0,0,20,0,0,0,0
2019-08-31T11:26:14.780423346Z,13898,5863429559,179185251,28446360,99424717,37585544,33301566,5437073796,39084864,9327461,55885824,0,2147483648,2906,0,0,20,0,0,0,0
2019-08-31T11:26:15.810985381Z,14928,5864723824,179185251,28801457,99424717,37585544,33658368,5437073796,39340181,9654510,55885824,0,2147483648,2976,0,0,21,0,0,0,0
2019-08-31T11:26:16.84507252Z,15963,5865971804,179185251,28825392,99424717,37585544,34248632,5437073796,39533185,10095287,55988224,0,2147483648,2976,0,0,21,0,0,0,0
2019-08-31T11:26:17.876267038Z,16994,5867748849,179664823,28846827,99424717,37585544,35387415,5437073796,39587324,10178403,56594432,0,2147483648,3156,0,0,22,0,0,0,0
2019-08-31T11:26:18.912550491Z,18030,5870760781,179748749,28949789,99424717,37609479,38120494,5437073796,39587324,10246433,58834944,0,2147483648,3156,0,0,22,0,0,0,0
2019-08-31T11:26:19.944443348Z,19062,5874049936,179748749,29282826,99424717,37609479,39492101,5437132715,39587324,11772025,61079552,0,2147483648,3156,0,0,22,0,0,0,0
2019-08-31T11:26:20.97095362Z,20088,5877811138,179965926,29306514,99424717,37609479,40073902,5437132715,39587324,14710561,63766528,0,2147483648,3156,0,0,22,0,0,0,0
2019-08-31T11:26:22.00603293Z,21124,5893790490,181376546,43268387,99424717,37609479,40166190,5437647286,39587324,14710561,83980288,0,2147483648,3156,0,0,22,0,0,0,0
2019-08-31T11:26:23.04608343Z,22164,5894982913,181566657,43268387,99569417,37915509,40222761,5438142297,39587324,14710561,83980288,0,2147483648,3156,0,0,22,0,0,0,0
2019-08-31T11:26:24.07445085Z,23192,5896252425,181589664,43268387,99600108,38472428,40682042,5438341911,39587324,14710561,83980288,0,2147483648,3156,0,0,22,0,0,0,0
2019-08-31T11:26:25.109901642Z,24227,5897540326,181589664,43268387,99626787,38543788,41268361,5438945454,39587324,14710561,83980288,0,2147483648,3156,0,0,22,0,0,0,0
2019-08-31T11:26:26.140667659Z,25258,5898712953,181821361,43299605,99626787,38543788,41629818,5439493709,39587324,14710561,83980288,0,2147483648,3156,0,0,22,0,0,0,0
2019-08-31T11:26:27.172585712Z,26290,5899900869,182393606,43304373,99626787,38543788,42064995,5439610060,39646699,14710561,83980288,0,2147483648,3156,0,0,22,0,0,0,0
2019-08-31T11:26:28.203915858Z,27321,5901031566,182905183,43304373,99663476,38543788,42236545,5439610060,40057580,14710561,83980288,0,2147483648,3156,0,0,22,0,0,0,0
2019-08-31T11:26:29.241196203Z,28359,5902376803,183249662,43410553,99700233,38543788,42511360,5439610060,40640586,14710561,83980288,0,2147483648,3156,0,0,22,0,0,0,0
2019-08-31T11:26:30.274193172Z,29392,5919787019,183249662,43410553,115882662,38543788,43739147,5439610060,40640586,14710561,105750528,0,2147483648,3156,0,0,22,0,0,0,0
